performance_id,employee_id,review_period,performance_rating,training_hours,promotion_flag
PERF015294,EMP04629,2024-H1,5,50,0
PERF015295,EMP04629,2024-H2,5,39,0
PERF015296,EMP04630,2024-H2,4,63,0
PERF015297,EMP04631,2022-H1,5,38,0
PERF015298,EMP04631,2022-H2,5,68,0
PERF015299,EMP04631,2023-H1,5,56,0
PERF015300,EMP04631,2023-H2,5,79,0
PERF015301,EMP04631,2024-H1,5,34,0
PERF015302,EMP04631,2024-H2,5,74,0
PERF015303,EMP04632,2023-H1,5,8,0
PERF015304,EMP04632,2023-H2,3,9,0
PERF015305,EMP04633,2023-H1,5,32,0
PERF015306,EMP04633,2023-H2,5,35,0
PERF015307,EMP04633,2024-H1,5,20,0
PERF015308,EMP04633,2024-H2,4,61,0
PERF015309,EMP04634,2022-H2,4,74,0
PERF015310,EMP04634,2023-H1,2,39,0
PERF015311,EMP04634,2023-H2,3,75,0
PERF015312,EMP04634,2024-H1,4,45,0
PERF015313,EMP04634,2024-H2,3,61,0
PERF015314,EMP04635,2023-H1,4,32,0
PERF015315,EMP04635,2023-H2,5,24,0
PERF015316,EMP04635,2024-H1,5,66,0
PERF015317,EMP04635,2024-H2,4,25,0
PERF015318,EMP04636,2023-H1,5,26,0
PERF015319,EMP04636,2023-H2,4,21,1
PERF015320,EMP04636,2024-H1,4,46,0
PERF015321,EMP04636,2024-H2,4,42,0
PERF015322,EMP04637,2024-H1,2,69,0
PERF015323,EMP04637,2024-H2,2,72,0
PERF015324,EMP04638,2024-H1,3,27,0
PERF015325,EMP04638,2024-H2,3,76,0
PERF015326,EMP04639,2024-H1,5,41,0
PERF015327,EMP04639,2024-H2,5,43,0
PERF015328,EMP04640,2024-H2,5,57,0
PERF015329,EMP04641,2022-H1,3,29,0
PERF015330,EMP04641,2022-H2,4,51,0
PERF015331,EMP04641,2023-H1,3,36,0
PERF015332,EMP04641,2023-H2,4,57,1
PERF015333,EMP04641,2024-H1,3,72,0
PERF015334,EMP04641,2024-H2,4,60,0
PERF015335,EMP04642,2024-H2,4,74,0
PERF015336,EMP04643,2024-H1,5,20,0
PERF015337,EMP04643,2024-H2,5,33,0
PERF015338,EMP04644,2024-H2,5,77,0
PERF015339,EMP04645,2024-H2,5,44,1
PERF015340,EMP04646,2022-H1,5,71,0
PERF015341,EMP04646,2022-H2,4,38,0
PERF015342,EMP04646,2023-H1,5,80,0
PERF015343,EMP04646,2023-H2,5,67,0
PERF015344,EMP04646,2024-H1,5,55,0
PERF015345,EMP04646,2024-H2,5,39,0
PERF015346,EMP04647,2023-H1,2,54,0
PERF015347,EMP04647,2023-H2,2,22,0
PERF015348,EMP04647,2024-H1,1,30,0
PERF015349,EMP04647,2024-H2,1,21,0
PERF015350,EMP04648,2024-H1,3,61,0
PERF015351,EMP04648,2024-H2,4,21,0
PERF015352,EMP04649,2022-H2,5,51,0
PERF015353,EMP04649,2023-H1,5,71,0
PERF015354,EMP04649,2023-H2,5,57,1
PERF015355,EMP04649,2024-H1,5,52,0
PERF015356,EMP04649,2024-H2,5,49,1
PERF015357,EMP04650,2023-H1,5,38,0
PERF015358,EMP04650,2023-H2,4,42,0
PERF015359,EMP04650,2024-H1,5,67,0
PERF015360,EMP04650,2024-H2,5,29,0
PERF015361,EMP04651,2024-H2,3,60,0
PERF015362,EMP04652,2024-H2,3,75,0
PERF015363,EMP04653,2023-H1,5,80,0
PERF015364,EMP04653,2023-H2,5,47,0
PERF015365,EMP04653,2024-H1,5,57,0
PERF015366,EMP04653,2024-H2,5,60,0
PERF015367,EMP04654,2022-H1,3,57,0
PERF015368,EMP04654,2022-H2,2,80,0
PERF015369,EMP04654,2023-H1,2,35,0
PERF015370,EMP04654,2023-H2,3,61,0
PERF015371,EMP04654,2024-H1,4,42,0
PERF015372,EMP04654,2024-H2,4,53,0
PERF015373,EMP04655,2022-H2,5,28,0
PERF015374,EMP04655,2023-H1,5,20,0
PERF015375,EMP04655,2023-H2,4,50,1
PERF015376,EMP04655,2024-H1,4,39,0
PERF015377,EMP04655,2024-H2,3,58,0
PERF015378,EMP04656,2024-H1,2,73,0
PERF015379,EMP04656,2024-H2,3,75,0
PERF015380,EMP04657,2024-H2,3,70,0
PERF015381,EMP04658,2022-H1,2,30,0
PERF015382,EMP04658,2022-H2,4,77,1
PERF015383,EMP04658,2023-H1,3,80,0
PERF015384,EMP04658,2023-H2,4,40,0
PERF015385,EMP04658,2024-H1,3,62,0
PERF015386,EMP04658,2024-H2,4,76,1
PERF015387,EMP04659,2022-H1,2,77,0
PERF015388,EMP04659,2022-H2,2,41,0
PERF015389,EMP04659,2023-H1,2,44,0
PERF015390,EMP04659,2023-H2,1,80,0
PERF015391,EMP04659,2024-H1,2,37,0
PERF015392,EMP04659,2024-H2,2,53,0
PERF015393,EMP04660,2022-H2,4,41,0
PERF015394,EMP04660,2023-H1,3,70,0
PERF015395,EMP04660,2023-H2,3,61,0
PERF015396,EMP04660,2024-H1,4,77,0
PERF015397,EMP04660,2024-H2,4,77,0
PERF015398,EMP04661,2024-H1,4,70,0
PERF015399,EMP04661,2024-H2,4,31,0
PERF015400,EMP04662,2022-H2,3,58,0
PERF015401,EMP04662,2023-H1,2,61,0
PERF015402,EMP04662,2023-H2,3,35,0
PERF015403,EMP04662,2024-H1,2,67,0
PERF015404,EMP04662,2024-H2,2,21,0
PERF015405,EMP04663,2023-H2,4,72,0
PERF015406,EMP04663,2024-H1,4,41,0
PERF015407,EMP04663,2024-H2,4,27,0
PERF015408,EMP04664,2023-H1,5,60,0
PERF015409,EMP04664,2023-H2,3,33,0
PERF015410,EMP04664,2024-H1,4,26,0
PERF015411,EMP04664,2024-H2,4,73,0
PERF015412,EMP04665,2024-H2,3,71,0
PERF015413,EMP04666,2024-H2,4,59,0
PERF015414,EMP04667,2022-H1,3,75,0
PERF015415,EMP04667,2022-H2,5,78,0
PERF015416,EMP04667,2023-H1,5,24,0
PERF015417,EMP04667,2023-H2,4,46,0
PERF015418,EMP04667,2024-H1,4,29,0
PERF015419,EMP04667,2024-H2,3,42,0
PERF015420,EMP04668,2023-H1,4,4,0
PERF015421,EMP04668,2023-H2,4,23,0
PERF015422,EMP04669,2022-H1,3,48,0
PERF015423,EMP04669,2022-H2,5,54,0
PERF015424,EMP04669,2023-H1,5,32,0
PERF015425,EMP04669,2023-H2,4,68,0
PERF015426,EMP04669,2024-H1,4,80,0
PERF015427,EMP04669,2024-H2,4,53,0
PERF015428,EMP04670,2023-H1,5,56,0
PERF015429,EMP04670,2023-H2,4,70,0
PERF015430,EMP04670,2024-H1,5,62,0
PERF015431,EMP04670,2024-H2,4,74,0
PERF015432,EMP04671,2023-H2,5,39,0
PERF015433,EMP04671,2024-H1,5,62,0
PERF015434,EMP04671,2024-H2,5,68,0
PERF015435,EMP04672,2023-H1,3,64,0
PERF015436,EMP04672,2023-H2,4,36,0
PERF015437,EMP04672,2024-H1,4,31,0
PERF015438,EMP04672,2024-H2,4,51,0
PERF015439,EMP04673,2023-H1,4,51,0
PERF015440,EMP04673,2023-H2,5,44,0
PERF015441,EMP04673,2024-H1,5,27,0
PERF015442,EMP04673,2024-H2,4,71,0
PERF015443,EMP04674,2022-H2,4,30,0
PERF015444,EMP04674,2023-H1,3,62,0
PERF015445,EMP04674,2023-H2,4,45,0
PERF015446,EMP04674,2024-H1,4,55,0
PERF015447,EMP04674,2024-H2,4,21,0
PERF015448,EMP04675,2022-H2,3,76,0
PERF015449,EMP04675,2023-H1,2,30,0
PERF015450,EMP04675,2023-H2,3,78,0
PERF015451,EMP04675,2024-H1,3,52,0
PERF015452,EMP04675,2024-H2,4,51,0
PERF015453,EMP04676,2024-H2,1,30,0
PERF015454,EMP04677,2022-H1,2,9,0
PERF015455,EMP04677,2022-H2,3,5,0
PERF015456,EMP04677,2023-H1,3,4,0
PERF015457,EMP04677,2023-H2,3,10,0
PERF015458,EMP04678,2022-H2,2,61,0
PERF015459,EMP04678,2023-H1,3,43,0
PERF015460,EMP04678,2023-H2,2,57,0
PERF015461,EMP04678,2024-H1,2,57,0
PERF015462,EMP04678,2024-H2,2,54,0
PERF015463,EMP04679,2022-H1,1,74,0
PERF015464,EMP04679,2022-H2,3,65,0
PERF015465,EMP04679,2023-H1,3,60,0
PERF015466,EMP04679,2023-H2,2,75,0
PERF015467,EMP04679,2024-H1,1,73,0
PERF015468,EMP04679,2024-H2,2,20,0
PERF015469,EMP04680,2023-H1,5,71,0
PERF015470,EMP04680,2023-H2,5,30,1
PERF015471,EMP04680,2024-H1,5,30,0
PERF015472,EMP04680,2024-H2,5,63,0
PERF015473,EMP04681,2022-H1,4,36,0
PERF015474,EMP04681,2022-H2,2,25,0
PERF015475,EMP04681,2023-H1,3,41,0
PERF015476,EMP04681,2023-H2,3,74,0
PERF015477,EMP04681,2024-H1,4,21,0
PERF015478,EMP04681,2024-H2,2,52,0
PERF015479,EMP04682,2024-H1,3,12,0
PERF015480,EMP04682,2024-H2,2,20,0
PERF015481,EMP04683,2023-H1,4,23,0
PERF015482,EMP04683,2023-H2,4,38,0
PERF015483,EMP04683,2024-H1,4,56,0
PERF015484,EMP04683,2024-H2,3,46,0
PERF015485,EMP04684,2022-H2,3,65,0
PERF015486,EMP04684,2023-H1,2,75,0
PERF015487,EMP04684,2023-H2,2,77,0
PERF015488,EMP04684,2024-H1,2,30,0
PERF015489,EMP04684,2024-H2,3,80,0
PERF015490,EMP04685,2024-H2,5,42,1
PERF015491,EMP04686,2022-H2,3,65,0
PERF015492,EMP04686,2023-H1,3,63,0
PERF015493,EMP04686,2023-H2,3,66,0
PERF015494,EMP04686,2024-H1,3,76,0
PERF015495,EMP04686,2024-H2,4,76,0
PERF015496,EMP04687,2022-H1,5,32,0
PERF015497,EMP04687,2022-H2,5,79,0
PERF015498,EMP04687,2023-H1,5,60,0
PERF015499,EMP04687,2023-H2,4,23,0
PERF015500,EMP04687,2024-H1,5,25,0
PERF015501,EMP04687,2024-H2,5,51,0
PERF015502,EMP04688,2022-H2,5,27,1
PERF015503,EMP04688,2023-H1,5,72,0
PERF015504,EMP04688,2023-H2,5,61,0
PERF015505,EMP04688,2024-H1,4,56,0
PERF015506,EMP04688,2024-H2,4,68,1
PERF015507,EMP04689,2023-H2,2,51,0
PERF015508,EMP04689,2024-H1,2,23,0
PERF015509,EMP04689,2024-H2,4,45,0
PERF015510,EMP04690,2023-H2,5,13,0
PERF015511,EMP04690,2024-H1,5,11,0
PERF015512,EMP04690,2024-H2,5,17,0
PERF015513,EMP04691,2023-H2,3,38,0
PERF015514,EMP04691,2024-H1,3,77,0
PERF015515,EMP04691,2024-H2,3,72,0
PERF015516,EMP04692,2022-H1,3,62,0
PERF015517,EMP04692,2022-H2,2,45,0
PERF015518,EMP04692,2023-H1,2,34,0
PERF015519,EMP04692,2023-H2,1,34,0
PERF015520,EMP04692,2024-H1,2,24,0
PERF015521,EMP04692,2024-H2,1,43,0
PERF015522,EMP04693,2023-H2,2,21,0
PERF015523,EMP04693,2024-H1,2,32,0
PERF015524,EMP04693,2024-H2,2,61,0
PERF015525,EMP04694,2024-H2,4,63,0
PERF015526,EMP04695,2024-H1,4,34,0
PERF015527,EMP04695,2024-H2,3,79,0
PERF015528,EMP04696,2023-H2,2,76,0
PERF015529,EMP04696,2024-H1,1,77,0
PERF015530,EMP04696,2024-H2,1,49,0
PERF015531,EMP04697,2022-H1,3,8,0
PERF015532,EMP04697,2022-H2,1,9,0
PERF015533,EMP04697,2023-H1,2,13,0
PERF015534,EMP04697,2023-H2,2,21,0
PERF015535,EMP04697,2024-H1,2,30,0
PERF015536,EMP04698,2023-H2,4,27,0
PERF015537,EMP04698,2024-H1,4,64,0
PERF015538,EMP04698,2024-H2,4,44,0
PERF015539,EMP04699,2022-H2,5,69,0
PERF015540,EMP04699,2023-H1,4,38,0
PERF015541,EMP04699,2023-H2,5,42,0
PERF015542,EMP04699,2024-H1,5,58,0
PERF015543,EMP04699,2024-H2,4,37,0
PERF015544,EMP04700,2024-H1,3,66,0
PERF015545,EMP04700,2024-H2,5,54,0
PERF015546,EMP04701,2023-H1,5,74,0
PERF015547,EMP04701,2023-H2,5,39,0
PERF015548,EMP04701,2024-H1,4,52,0
PERF015549,EMP04701,2024-H2,4,74,0
PERF015550,EMP04702,2023-H1,5,24,0
PERF015551,EMP04702,2023-H2,5,24,0
PERF015552,EMP04702,2024-H1,5,14,0
PERF015553,EMP04702,2024-H2,4,30,0
PERF015554,EMP04703,2024-H1,3,68,0
PERF015555,EMP04703,2024-H2,4,30,0
PERF015556,EMP04704,2023-H1,5,75,0
PERF015557,EMP04704,2023-H2,5,66,0
PERF015558,EMP04704,2024-H1,5,47,0
PERF015559,EMP04704,2024-H2,5,57,0
PERF015560,EMP04705,2022-H1,2,27,0
PERF015561,EMP04705,2022-H2,4,28,0
PERF015562,EMP04705,2023-H1,3,28,0
PERF015563,EMP04705,2023-H2,3,21,0
PERF015564,EMP04705,2024-H1,3,20,0
PERF015565,EMP04706,2022-H1,5,39,0
PERF015566,EMP04706,2022-H2,5,74,1
PERF015567,EMP04706,2023-H1,4,55,0
PERF015568,EMP04706,2023-H2,5,50,0
PERF015569,EMP04706,2024-H1,5,36,0
PERF015570,EMP04706,2024-H2,5,42,0
PERF015571,EMP04707,2024-H1,4,44,0
PERF015572,EMP04707,2024-H2,4,33,0
PERF015573,EMP04708,2022-H1,2,40,0
PERF015574,EMP04708,2022-H2,4,47,0
PERF015575,EMP04708,2023-H1,3,20,0
PERF015576,EMP04708,2023-H2,2,80,0
PERF015577,EMP04708,2024-H1,3,58,0
PERF015578,EMP04708,2024-H2,3,67,0
PERF015579,EMP04709,2022-H1,3,75,0
PERF015580,EMP04709,2022-H2,3,33,0
PERF015581,EMP04709,2023-H1,4,40,0
PERF015582,EMP04709,2023-H2,3,42,0
PERF015583,EMP04709,2024-H1,4,75,0
PERF015584,EMP04709,2024-H2,4,31,0
PERF015585,EMP04710,2023-H1,1,19,0
PERF015586,EMP04710,2023-H2,2,14,0
PERF015587,EMP04711,2022-H2,3,22,0
PERF015588,EMP04711,2023-H1,2,30,0
PERF015589,EMP04711,2023-H2,2,26,0
PERF015590,EMP04711,2024-H1,2,22,0
PERF015591,EMP04712,2023-H2,4,19,0
PERF015592,EMP04712,2024-H1,3,23,0
PERF015593,EMP04712,2024-H2,4,17,1
PERF015594,EMP04713,2023-H2,3,62,0
PERF015595,EMP04713,2024-H1,4,75,0
PERF015596,EMP04713,2024-H2,3,66,0
PERF015597,EMP04714,2024-H1,2,54,0
PERF015598,EMP04714,2024-H2,3,50,0
PERF015599,EMP04715,2024-H1,5,17,0
PERF015600,EMP04715,2024-H2,4,26,0
PERF015601,EMP04716,2024-H1,3,28,0
PERF015602,EMP04716,2024-H2,3,10,0
PERF015603,EMP04717,2023-H1,4,69,0
PERF015604,EMP04717,2023-H2,3,32,0
PERF015605,EMP04717,2024-H1,4,61,0
PERF015606,EMP04717,2024-H2,3,68,0
PERF015607,EMP04718,2022-H1,3,78,0
PERF015608,EMP04718,2022-H2,3,49,0
PERF015609,EMP04718,2023-H1,4,74,0
PERF015610,EMP04718,2023-H2,3,76,0
PERF015611,EMP04718,2024-H1,3,34,0
PERF015612,EMP04718,2024-H2,3,36,0
PERF015613,EMP04719,2023-H1,2,75,0
PERF015614,EMP04719,2023-H2,3,37,0
PERF015615,EMP04719,2024-H1,3,55,0
PERF015616,EMP04719,2024-H2,3,77,0
PERF015617,EMP04720,2023-H1,3,78,0
PERF015618,EMP04720,2023-H2,4,65,0
PERF015619,EMP04720,2024-H1,4,71,0
PERF015620,EMP04720,2024-H2,4,58,0
PERF015621,EMP04721,2024-H2,4,26,0
PERF015622,EMP04722,2022-H1,3,70,0
PERF015623,EMP04722,2022-H2,3,51,0
PERF015624,EMP04722,2023-H1,3,75,0
PERF015625,EMP04722,2023-H2,3,72,0
PERF015626,EMP04722,2024-H1,2,56,0
PERF015627,EMP04722,2024-H2,3,28,0
PERF015628,EMP04723,2022-H2,5,60,0
PERF015629,EMP04723,2023-H1,5,77,0
PERF015630,EMP04723,2023-H2,5,41,0
PERF015631,EMP04723,2024-H1,4,28,0
PERF015632,EMP04723,2024-H2,4,57,0
PERF015633,EMP04724,2023-H1,1,30,0
PERF015634,EMP04724,2023-H2,3,4,0
PERF015635,EMP04725,2024-H2,5,48,1
PERF015636,EMP04726,2022-H1,5,30,0
PERF015637,EMP04726,2022-H2,5,12,0
PERF015638,EMP04726,2023-H1,5,8,0
PERF015639,EMP04726,2023-H2,5,18,0
PERF015640,EMP04727,2024-H2,2,52,0
PERF015641,EMP04728,2022-H2,3,76,0
PERF015642,EMP04728,2023-H1,4,37,0
PERF015643,EMP04728,2023-H2,5,75,0
PERF015644,EMP04728,2024-H1,5,31,0
PERF015645,EMP04728,2024-H2,4,69,0
PERF015646,EMP04729,2023-H2,2,22,0
PERF015647,EMP04729,2024-H1,3,41,0
PERF015648,EMP04729,2024-H2,3,61,0
PERF015649,EMP04730,2022-H1,3,6,0
PERF015650,EMP04730,2022-H2,2,28,0
PERF015651,EMP04731,2022-H1,4,29,0
PERF015652,EMP04731,2022-H2,4,15,0
PERF015653,EMP04731,2023-H1,4,4,0
PERF015654,EMP04731,2023-H2,4,7,0
PERF015655,EMP04731,2024-H1,5,17,0
PERF015656,EMP04732,2023-H1,5,53,0
PERF015657,EMP04732,2023-H2,4,45,0
PERF015658,EMP04732,2024-H1,4,41,0
PERF015659,EMP04732,2024-H2,3,20,0
PERF015660,EMP04733,2023-H1,5,72,0
PERF015661,EMP04733,2023-H2,5,30,0
PERF015662,EMP04733,2024-H1,5,55,0
PERF015663,EMP04733,2024-H2,5,49,1
PERF015664,EMP04734,2022-H1,4,58,0
PERF015665,EMP04734,2022-H2,3,38,0
PERF015666,EMP04734,2023-H1,3,47,0
PERF015667,EMP04734,2023-H2,3,21,0
PERF015668,EMP04734,2024-H1,4,58,0
PERF015669,EMP04734,2024-H2,3,55,0
PERF015670,EMP04735,2022-H1,3,69,0
PERF015671,EMP04735,2022-H2,3,50,0
PERF015672,EMP04735,2023-H1,4,52,0
PERF015673,EMP04735,2023-H2,2,33,0
PERF015674,EMP04735,2024-H1,3,77,0
PERF015675,EMP04735,2024-H2,3,74,0
PERF015676,EMP04736,2024-H1,4,22,0
PERF015677,EMP04736,2024-H2,3,39,0
PERF015678,EMP04737,2022-H2,3,68,0
PERF015679,EMP04737,2023-H1,3,32,0
PERF015680,EMP04737,2023-H2,3,73,0
PERF015681,EMP04737,2024-H1,3,56,0
PERF015682,EMP04737,2024-H2,3,23,0
PERF015683,EMP04738,2023-H1,5,51,0
PERF015684,EMP04738,2023-H2,4,41,0
PERF015685,EMP04738,2024-H1,5,65,0
PERF015686,EMP04738,2024-H2,5,60,0
PERF015687,EMP04739,2024-H2,5,32,0
PERF015688,EMP04740,2022-H1,3,7,0
PERF015689,EMP04740,2022-H2,3,7,0
PERF015690,EMP04740,2023-H1,2,24,0
PERF015691,EMP04740,2023-H2,4,24,0
PERF015692,EMP04740,2024-H1,4,13,0
PERF015693,EMP04740,2024-H2,4,15,0
PERF015694,EMP04741,2022-H2,3,50,0
PERF015695,EMP04741,2023-H1,3,74,0
PERF015696,EMP04741,2023-H2,3,46,0
PERF015697,EMP04741,2024-H1,3,53,0
PERF015698,EMP04741,2024-H2,2,39,0
PERF015699,EMP04742,2023-H2,2,50,0
PERF015700,EMP04742,2024-H1,2,59,0
PERF015701,EMP04742,2024-H2,2,74,0
PERF015702,EMP04743,2022-H1,4,23,0
PERF015703,EMP04743,2022-H2,3,57,0
PERF015704,EMP04743,2023-H1,3,41,0
PERF015705,EMP04743,2023-H2,3,68,0
PERF015706,EMP04743,2024-H1,4,26,0
PERF015707,EMP04743,2024-H2,3,42,0
PERF015708,EMP04744,2023-H2,5,10,0
PERF015709,EMP04744,2024-H1,5,29,0
PERF015710,EMP04744,2024-H2,5,30,1
PERF015711,EMP04745,2022-H2,3,41,0
PERF015712,EMP04745,2023-H1,3,63,0
PERF015713,EMP04745,2023-H2,3,53,0
PERF015714,EMP04745,2024-H1,3,26,0
PERF015715,EMP04745,2024-H2,4,55,0
PERF015716,EMP04746,2024-H2,3,60,0
PERF015717,EMP04747,2023-H1,4,33,0
PERF015718,EMP04747,2023-H2,3,76,0
PERF015719,EMP04747,2024-H1,4,70,0
PERF015720,EMP04747,2024-H2,5,22,0
PERF015721,EMP04748,2024-H2,4,62,0
PERF015722,EMP04749,2024-H1,3,26,0
PERF015723,EMP04749,2024-H2,4,28,0
PERF015724,EMP04750,2022-H1,2,62,0
PERF015725,EMP04750,2022-H2,2,33,0
PERF015726,EMP04750,2023-H1,3,61,0
PERF015727,EMP04750,2023-H2,2,56,0
PERF015728,EMP04750,2024-H1,2,40,0
PERF015729,EMP04750,2024-H2,2,79,0
PERF015730,EMP04751,2022-H2,3,28,0
PERF015731,EMP04751,2023-H1,2,56,0
PERF015732,EMP04751,2023-H2,3,32,0
PERF015733,EMP04751,2024-H1,4,71,0
PERF015734,EMP04751,2024-H2,3,70,0
PERF015735,EMP04752,2022-H1,5,66,0
PERF015736,EMP04752,2022-H2,5,57,0
PERF015737,EMP04752,2023-H1,5,30,0
PERF015738,EMP04752,2023-H2,5,50,1
PERF015739,EMP04752,2024-H1,5,58,0
PERF015740,EMP04752,2024-H2,5,49,0
PERF015741,EMP04753,2022-H1,1,47,0
PERF015742,EMP04753,2022-H2,1,65,0
PERF015743,EMP04753,2023-H1,1,25,0
PERF015744,EMP04753,2023-H2,1,66,0
PERF015745,EMP04753,2024-H1,1,69,0
PERF015746,EMP04753,2024-H2,2,65,0
PERF015747,EMP04754,2024-H1,1,24,0
PERF015748,EMP04754,2024-H2,2,43,0
PERF015749,EMP04755,2024-H1,5,19,0
PERF015750,EMP04755,2024-H2,5,25,0
PERF015751,EMP04756,2022-H1,4,25,0
PERF015752,EMP04756,2022-H2,2,27,0
PERF015753,EMP04756,2023-H1,4,5,0
PERF015754,EMP04757,2022-H2,5,37,0
PERF015755,EMP04757,2023-H1,5,69,0
PERF015756,EMP04757,2023-H2,5,20,0
PERF015757,EMP04757,2024-H1,5,22,0
PERF015758,EMP04757,2024-H2,4,48,0
PERF015759,EMP04758,2024-H1,4,51,0
PERF015760,EMP04758,2024-H2,5,50,0
PERF015761,EMP04759,2024-H1,2,54,0
PERF015762,EMP04759,2024-H2,1,30,0
PERF015763,EMP04760,2023-H2,4,48,0
PERF015764,EMP04760,2024-H1,4,30,0
PERF015765,EMP04760,2024-H2,3,27,0
PERF015766,EMP04761,2022-H2,3,49,0
PERF015767,EMP04761,2023-H1,3,42,0
PERF015768,EMP04761,2023-H2,3,35,0
PERF015769,EMP04761,2024-H1,2,33,0
PERF015770,EMP04761,2024-H2,3,76,0
PERF015771,EMP04762,2024-H2,5,21,0
PERF015772,EMP04763,2022-H1,4,39,0
PERF015773,EMP04763,2022-H2,3,26,0
PERF015774,EMP04763,2023-H1,4,21,0
PERF015775,EMP04763,2023-H2,4,37,0
PERF015776,EMP04763,2024-H1,5,29,0
PERF015777,EMP04763,2024-H2,4,62,0
PERF015778,EMP04764,2024-H2,4,48,0
PERF015779,EMP04765,2023-H1,4,24,0
PERF015780,EMP04765,2023-H2,4,68,0
PERF015781,EMP04765,2024-H1,3,68,0
PERF015782,EMP04765,2024-H2,4,38,0
PERF015783,EMP04766,2023-H1,2,23,0
PERF015784,EMP04766,2023-H2,3,15,0
PERF015785,EMP04767,2024-H2,5,21,0
PERF015786,EMP04768,2023-H1,4,74,0
PERF015787,EMP04768,2023-H2,5,35,0
PERF015788,EMP04768,2024-H1,4,61,0
PERF015789,EMP04768,2024-H2,4,48,0
PERF015790,EMP04769,2022-H1,4,74,0
PERF015791,EMP04769,2022-H2,5,66,0
PERF015792,EMP04769,2023-H1,4,27,0
PERF015793,EMP04769,2023-H2,4,71,0
PERF015794,EMP04769,2024-H1,5,67,0
PERF015795,EMP04769,2024-H2,4,36,0
PERF015796,EMP04770,2023-H1,3,46,0
PERF015797,EMP04770,2023-H2,3,49,0
PERF015798,EMP04770,2024-H1,4,32,0
PERF015799,EMP04770,2024-H2,5,78,0
PERF015800,EMP04771,2024-H1,5,35,0
PERF015801,EMP04771,2024-H2,5,43,0
PERF015802,EMP04772,2022-H2,2,59,0
PERF015803,EMP04772,2023-H1,3,24,0
PERF015804,EMP04772,2023-H2,3,80,0
PERF015805,EMP04772,2024-H1,3,63,0
PERF015806,EMP04772,2024-H2,3,41,0
PERF015807,EMP04773,2024-H1,4,78,0
PERF015808,EMP04773,2024-H2,3,48,0
PERF015809,EMP04774,2023-H1,4,61,0
PERF015810,EMP04774,2023-H2,5,51,0
PERF015811,EMP04774,2024-H1,5,44,0
PERF015812,EMP04774,2024-H2,5,32,1
PERF015813,EMP04775,2022-H2,3,56,0
PERF015814,EMP04775,2023-H1,3,77,0
PERF015815,EMP04775,2023-H2,3,77,0
PERF015816,EMP04775,2024-H1,2,35,0
PERF015817,EMP04775,2024-H2,2,23,0
PERF015818,EMP04776,2024-H2,3,42,0
PERF015819,EMP04777,2023-H2,1,46,0
PERF015820,EMP04777,2024-H1,1,29,0
PERF015821,EMP04777,2024-H2,1,27,0
PERF015822,EMP04778,2023-H2,4,37,0
PERF015823,EMP04778,2024-H1,4,25,0
PERF015824,EMP04778,2024-H2,4,28,0
PERF015825,EMP04779,2022-H2,1,55,0
PERF015826,EMP04779,2023-H1,1,73,0
PERF015827,EMP04779,2023-H2,1,31,0
PERF015828,EMP04779,2024-H1,1,73,0
PERF015829,EMP04779,2024-H2,2,54,0
PERF015830,EMP04780,2024-H1,2,29,0
PERF015831,EMP04780,2024-H2,3,38,0
PERF015832,EMP04781,2023-H1,4,60,0
PERF015833,EMP04781,2023-H2,4,47,0
PERF015834,EMP04781,2024-H1,2,24,0
PERF015835,EMP04781,2024-H2,4,70,0
PERF015836,EMP04782,2022-H2,3,58,0
PERF015837,EMP04782,2023-H1,3,21,0
PERF015838,EMP04782,2023-H2,3,22,0
PERF015839,EMP04782,2024-H1,1,56,0
PERF015840,EMP04782,2024-H2,1,20,0
PERF015841,EMP04783,2023-H1,2,41,0
PERF015842,EMP04783,2023-H2,2,51,0
PERF015843,EMP04783,2024-H1,4,35,0
PERF015844,EMP04783,2024-H2,4,45,0
PERF015845,EMP04784,2022-H2,5,73,0
PERF015846,EMP04784,2023-H1,5,25,0
PERF015847,EMP04784,2023-H2,5,76,0
PERF015848,EMP04784,2024-H1,4,77,0
PERF015849,EMP04784,2024-H2,4,30,0
PERF015850,EMP04785,2023-H1,2,62,0
PERF015851,EMP04785,2023-H2,3,67,0
PERF015852,EMP04785,2024-H1,3,39,0
PERF015853,EMP04785,2024-H2,3,68,0
PERF015854,EMP04786,2023-H2,5,33,0
PERF015855,EMP04786,2024-H1,4,55,0
PERF015856,EMP04786,2024-H2,3,42,0
PERF015857,EMP04787,2022-H1,1,34,0
PERF015858,EMP04787,2022-H2,2,43,0
PERF015859,EMP04787,2023-H1,3,66,0
PERF015860,EMP04787,2023-H2,2,42,0
PERF015861,EMP04787,2024-H1,2,28,0
PERF015862,EMP04787,2024-H2,2,44,0
PERF015863,EMP04788,2024-H1,5,23,0
PERF015864,EMP04788,2024-H2,4,71,0
PERF015865,EMP04789,2024-H2,4,29,0
PERF015866,EMP04790,2024-H2,5,28,0
PERF015867,EMP04791,2023-H2,3,64,0
PERF015868,EMP04791,2024-H1,3,20,0
PERF015869,EMP04791,2024-H2,3,75,0
PERF015870,EMP04792,2023-H1,1,22,0
PERF015871,EMP04792,2023-H2,2,19,0
PERF015872,EMP04793,2024-H2,5,36,0
PERF015873,EMP04794,2024-H2,3,22,0
PERF015874,EMP04795,2023-H1,4,22,0
PERF015875,EMP04795,2023-H2,4,7,0
